Timestamp,Voltage(V),Current(A),Frequency(Hz),Power(kW),Power Factor,Temperature(C),Fault Type
2026-03-29 21:26:01,200.79,15.67,49.25,2.88,0.91,40.68,LG Fault
2026-06-08 08:25:19,127.02,44.96,47.86,3.76,0.66,65.25,LLL Fault
2026-01-03 05:46:16,193.31,14.66,49.01,2.33,0.82,44.98,LG Fault
2026-03-24 21:42:29,231.2,5.27,49.92,1.2,0.98,33.43,Normal
2026-06-01 14:40:55,228.22,6.87,49.98,1.55,0.99,27.26,Normal
2026-03-07 16:41:36,197.38,15.92,49.26,2.87,0.91,43.92,LG Fault
2026-02-16 12:11:40,159.13,20.47,49.16,2.38,0.73,53.28,LL Fault
2026-07-07 17:53:29,229.93,7.75,50.06,1.75,0.98,28.2,Normal
2026-06-29 10:55:51,199.87,18.73,48.5,3.31,0.88,49.7,LL Fault
2026-03-11 21:13:42,230.74,5.07,49.95,1.15,0.98,30.1,Normal
2026-05-19 09:23:43,114.37,33.21,47.71,2.71,0.71,60.98,LLG Fault
2026-01-11 21:51:30,228.86,5.81,50.0,1.3,0.98,32.25,Normal
2026-02-24 01:39:36,151.47,20.88,47.91,2.05,0.65,47.45,LLG Fault
2026-05-24 23:30:05,140.34,21.75,48.29,2.13,0.7,54.55,LLG Fault
2026-04-05 00:37:19,171.26,21.14,48.75,2.82,0.78,51.56,LL Fault
2026-04-06 07:57:50,177.36,22.66,48.82,2.8,0.7,56.06,LLG Fault
2026-04-22 18:05:03,230.11,7.03,50.05,1.6,0.99,29.32,Normal
2026-03-27 13:07:19,155.43,32.61,48.36,3.09,0.61,49.77,LLG Fault
2026-06-21 09:07:57,143.72,23.17,48.59,2.25,0.68,55.2,LLG Fault
2026-06-03 23:22:16,231.47,7.16,49.99,1.64,0.99,30.71,Normal
2026-05-26 18:46:39,146.25,29.01,47.88,3.19,0.75,47.95,LLG Fault
2026-05-25 22:04:59,228.84,7.42,50.05,1.66,0.98,29.11,Normal
2026-01-03 01:42:43,209.75,14.39,49.76,2.7,0.89,36.41,LG Fault
2026-05-30 05:09:50,151.48,26.31,47.63,2.71,0.68,64.78,LLG Fault
2026-05-30 04:26:38,179.99,23.54,49.27,2.97,0.7,53.82,LL Fault
2026-06-30 14:54:08,194.51,18.46,49.14,3.28,0.91,44.35,LG Fault
2026-05-06 16:59:29,230.54,7.81,50.07,1.75,0.97,26.31,Normal
2026-06-07 13:25:39,169.96,22.94,48.77,3.32,0.85,48.53,LL Fault
2026-01-15 20:19:16,189.66,20.0,48.83,3.36,0.89,41.83,LL Fault
2026-04-21 17:30:48,120.68,33.99,47.98,2.12,0.52,58.19,LLL Fault
2026-03-03 21:51:29,219.45,10.36,49.33,2.13,0.94,42.27,LG Fault
2026-02-01 17:16:29,198.51,16.45,49.19,3.06,0.94,39.24,LG Fault
2026-02-27 17:19:52,186.92,10.28,49.13,1.69,0.88,39.14,LG Fault
2026-06-19 13:03:29,132.82,41.73,47.34,3.81,0.69,55.14,LLL Fault
2026-06-11 01:15:37,231.59,6.07,50.07,1.37,0.97,32.62,Normal
2026-05-02 07:32:28,199.49,14.29,49.5,2.64,0.93,39.11,LG Fault
2026-05-01 14:55:13,185.22,12.42,49.48,1.96,0.85,41.43,LG Fault
2026-03-17 13:04:45,94.33,37.32,47.98,1.89,0.54,57.55,LLL Fault
2026-06-05 07:33:07,155.41,23.68,47.57,2.4,0.65,60.76,LLG Fault
2026-06-10 11:29:34,154.9,17.85,48.9,2.39,0.87,41.48,LL Fault
2026-04-24 21:02:52,214.57,18.59,49.35,3.41,0.86,44.24,LG Fault
2026-01-20 17:34:19,158.29,19.76,48.95,2.34,0.75,46.21,LL Fault
2026-03-11 08:19:12,170.92,26.66,48.57,3.03,0.67,45.09,LLG Fault
2026-02-07 12:48:13,229.28,7.77,49.93,1.78,1.0,29.16,Normal
2026-02-08 18:04:55,230.56,7.69,49.92,1.72,0.97,29.92,Normal
2026-07-03 07:42:55,182.0,13.01,49.37,2.02,0.85,35.4,LG Fault
2026-05-19 20:39:22,186.88,17.43,49.07,2.76,0.85,36.25,LG Fault
2026-01-19 08:02:47,228.61,6.66,50.04,1.5,0.99,30.38,Normal
2026-02-07 14:43:55,210.91,11.73,49.75,2.17,0.88,40.93,LG Fault
2026-05-29 08:11:40,231.04,7.1,49.91,1.63,1.0,28.47,Normal
2026-03-04 00:38:13,188.67,14.21,49.5,2.3,0.86,38.25,LG Fault
2026-07-01 21:32:05,172.59,19.54,49.36,2.47,0.73,40.82,LL Fault
2026-04-22 17:29:55,229.41,6.96,49.99,1.59,1.0,26.27,Normal
2026-03-25 03:53:28,228.42,5.56,50.04,1.23,0.97,28.39,Normal
2026-07-01 04:40:53,231.03,5.57,50.01,1.28,0.99,29.91,Normal
2026-02-13 05:09:05,197.96,14.44,49.09,2.63,0.92,40.16,LG Fault
2026-06-19 22:20:51,103.6,33.49,48.17,2.14,0.62,56.11,LLG Fault
2026-02-24 16:11:38,169.25,15.04,49.48,1.83,0.72,51.18,LL Fault
2026-05-14 04:05:41,148.29,43.86,47.93,3.91,0.6,69.18,LLL Fault
2026-05-03 17:26:09,146.73,34.15,47.7,3.86,0.77,45.9,LLG Fault
2026-05-19 07:56:22,85.18,39.46,47.99,2.16,0.64,61.7,LLL Fault
2026-04-05 19:31:06,231.62,5.99,50.0,1.35,0.97,27.12,Normal
2026-06-28 07:34:00,228.9,5.47,50.01,1.22,0.98,34.43,Normal
2026-05-01 07:03:06,119.63,27.77,47.67,2.15,0.65,47.95,LLG Fault
2026-04-27 05:15:11,228.76,7.73,49.91,1.76,0.99,27.53,Normal
2026-02-06 13:09:20,82.43,39.41,47.37,1.95,0.6,57.18,LLL Fault
2026-04-28 21:59:23,104.43,43.19,47.77,2.3,0.51,73.18,LLL Fault
2026-02-17 09:18:57,136.18,34.59,47.41,3.23,0.69,59.27,LLL Fault
2026-03-31 22:22:24,228.45,5.14,50.06,1.16,0.98,26.29,Normal
2026-02-06 02:58:47,229.55,7.37,50.08,1.67,0.99,25.69,Normal
2026-01-25 09:44:27,231.88,6.96,49.94,1.59,0.98,33.92,Normal
2026-04-27 07:50:30,117.87,31.67,47.87,2.58,0.69,63.51,LLL Fault
2026-02-05 05:19:32,231.49,5.42,50.02,1.24,0.99,31.46,Normal
2026-02-18 14:13:36,217.43,16.57,49.54,3.15,0.87,40.54,LG Fault
2026-03-06 02:26:46,164.19,26.84,48.74,2.97,0.68,50.0,LLG Fault
2026-01-23 18:30:33,231.44,6.4,50.07,1.45,0.98,26.61,Normal
2026-07-09 07:50:29,216.31,14.99,49.21,2.88,0.89,37.12,LG Fault
2026-05-09 00:13:35,110.07,36.05,47.26,2.76,0.7,66.66,LLL Fault
2026-05-15 09:38:16,161.31,28.86,47.54,3.19,0.69,47.9,LLG Fault
2026-04-29 02:44:38,178.44,22.19,48.58,2.44,0.62,53.66,LLG Fault
2026-06-10 01:35:00,155.38,24.53,48.9,2.97,0.78,42.57,LL Fault
2026-01-19 22:24:18,212.57,10.36,49.19,1.82,0.83,42.0,LG Fault
2026-01-12 19:56:01,229.55,5.91,49.95,1.34,0.99,29.17,Normal
2026-06-20 20:37:47,84.79,36.36,48.04,1.84,0.6,57.61,LLL Fault
2026-04-21 11:31:12,203.17,12.1,49.19,2.03,0.83,35.31,LG Fault
2026-01-03 00:34:23,228.08,5.45,49.99,1.24,0.99,32.88,Normal
2026-03-13 23:01:22,231.55,7.88,50.05,1.81,0.99,28.19,Normal
2026-06-24 12:18:20,208.59,16.9,49.44,3.13,0.89,41.07,LG Fault
2026-04-17 22:12:35,193.29,14.84,49.53,2.41,0.84,35.86,LG Fault
2026-04-21 20:18:23,179.62,21.78,47.52,2.53,0.65,64.94,LLG Fault
2026-05-15 17:20:30,218.99,14.32,49.74,2.86,0.91,38.81,LG Fault
2026-06-01 09:16:28,129.1,34.04,48.61,3.31,0.75,58.69,LLG Fault
2026-01-17 08:22:59,194.32,12.2,49.42,1.91,0.81,35.22,LG Fault
2026-05-08 06:44:26,200.14,16.89,49.47,2.74,0.81,39.1,LG Fault
2026-02-15 18:54:11,185.56,17.6,49.44,2.42,0.74,54.0,LL Fault
2026-01-04 17:09:46,214.4,14.38,49.74,2.54,0.82,44.06,LG Fault
2026-01-20 13:39:51,209.62,13.14,49.55,2.45,0.89,41.57,LG Fault
2026-03-18 23:15:08,144.9,34.02,47.93,2.47,0.5,73.79,LLL Fault
2026-01-05 03:41:14,115.81,40.14,47.93,3.01,0.65,69.12,LLL Fault
2026-03-27 00:32:31,133.83,26.45,48.84,2.53,0.72,51.45,LLG Fault
2026-03-15 04:24:03,139.9,23.14,48.39,2.23,0.69,46.02,LLG Fault
2026-05-30 03:54:09,228.38,6.4,49.91,1.44,0.98,27.95,Normal
2026-06-02 16:21:06,229.91,7.7,50.05,1.72,0.97,32.82,Normal
2026-01-03 07:52:28,182.86,13.76,49.4,2.13,0.85,36.96,LG Fault
2026-02-02 02:24:30,166.41,24.4,48.03,2.49,0.61,45.49,LLG Fault
2026-05-28 22:14:43,112.21,34.06,47.83,2.49,0.65,60.22,LLL Fault
2026-03-08 18:52:39,155.4,17.55,48.77,2.33,0.86,50.78,LL Fault
2026-04-23 23:46:04,231.0,5.72,49.92,1.32,1.0,28.22,Normal
2026-06-02 20:40:19,230.25,7.74,50.02,1.74,0.98,26.91,Normal
2026-05-26 02:35:58,229.21,6.51,49.94,1.46,0.98,33.94,Normal
2026-01-05 01:43:06,201.52,15.68,49.19,2.91,0.92,39.59,LG Fault
2026-01-13 06:33:32,230.51,5.09,50.04,1.17,0.99,28.78,Normal
2026-03-08 03:18:24,231.56,7.82,50.04,1.77,0.97,29.23,Normal
2026-06-06 00:39:29,197.21,11.57,49.34,1.97,0.86,40.12,LG Fault
2026-06-18 01:25:11,209.99,18.67,49.34,3.36,0.86,38.05,LG Fault
2026-02-04 03:58:04,218.27,15.31,49.56,2.88,0.86,42.76,LG Fault
2026-02-25 12:59:06,175.12,16.81,49.02,2.3,0.78,43.08,LL Fault
2026-07-09 09:35:41,158.69,19.88,49.35,2.65,0.84,48.89,LL Fault
2026-06-22 20:53:34,158.93,23.51,48.27,2.6,0.7,61.33,LLG Fault
2026-01-08 07:25:22,162.56,21.07,49.24,3.04,0.89,47.16,LL Fault
2026-06-04 08:03:47,228.15,5.1,50.04,1.16,1.0,28.09,Normal
2026-05-21 17:29:36,198.72,14.54,49.07,2.47,0.85,35.18,LG Fault
2026-02-04 05:47:06,160.91,34.03,48.47,3.39,0.62,61.82,LLG Fault
2026-06-20 02:35:13,141.08,34.21,48.25,2.87,0.59,60.76,LLL Fault
2026-02-03 01:40:22,164.59,28.78,48.4,3.26,0.69,61.37,LLG Fault
2026-02-19 17:41:20,173.32,23.23,47.93,2.76,0.69,46.05,LLG Fault
2026-04-21 15:35:20,228.85,6.93,49.97,1.57,0.99,31.23,Normal
2026-04-03 00:24:09,177.94,23.96,48.8,3.24,0.76,52.67,LLG Fault
2026-02-17 19:37:44,108.87,42.94,47.0,3.03,0.65,70.36,LLL Fault
2026-05-15 22:54:49,81.91,31.38,47.34,1.79,0.7,64.98,LLL Fault
2026-06-02 00:15:34,230.25,7.82,49.95,1.8,1.0,29.39,Normal
2026-01-27 14:23:53,122.41,34.43,47.97,2.73,0.65,59.04,LLL Fault
2026-07-04 11:36:08,127.87,31.01,47.6,2.87,0.72,55.09,LLG Fault
2026-06-22 16:03:43,180.03,10.81,49.8,1.68,0.86,41.91,LG Fault
2026-03-25 11:40:31,229.97,5.18,50.07,1.19,1.0,34.65,Normal
2026-07-04 08:41:40,228.07,7.0,49.91,1.56,0.98,27.96,Normal
2026-05-30 07:14:44,228.75,6.23,49.95,1.41,0.99,29.69,Normal
2026-02-28 22:22:17,152.94,18.92,48.97,2.1,0.73,50.4,LL Fault
2026-02-13 15:08:58,190.61,15.07,49.59,2.7,0.94,43.26,LG Fault
2026-06-16 16:00:52,230.88,5.81,50.08,1.31,0.98,32.5,Normal
2026-05-04 11:04:33,111.43,38.1,47.03,2.28,0.54,73.46,LLL Fault
2026-06-08 14:50:28,184.79,15.42,49.4,2.55,0.9,45.41,LL Fault
2026-02-15 09:55:13,98.22,44.86,48.24,3.01,0.68,69.62,LLL Fault
2026-01-21 13:59:41,172.47,25.46,47.64,2.73,0.62,60.51,LLG Fault
2026-06-03 00:42:01,229.2,7.33,49.94,1.67,0.99,25.82,Normal
2026-06-11 06:37:05,217.83,17.68,49.16,3.16,0.82,42.6,LG Fault
2026-06-22 20:17:40,155.19,24.32,48.39,2.82,0.75,56.13,LLG Fault
2026-06-27 10:59:38,231.15,6.87,50.04,1.58,0.99,29.43,Normal
2026-02-13 18:18:51,186.89,15.61,49.64,2.38,0.81,35.58,LG Fault
2026-06-13 09:07:52,149.68,21.11,48.39,2.26,0.72,59.51,LLG Fault
2026-01-16 15:12:42,230.72,5.03,49.91,1.13,0.98,27.63,Normal
2026-02-28 08:40:28,169.22,16.65,49.15,2.53,0.9,47.45,LL Fault
2026-06-16 07:29:51,199.82,14.51,49.15,2.66,0.92,42.01,LG Fault
2026-05-30 10:07:08,125.19,29.32,47.88,2.8,0.76,56.08,LLG Fault
2026-04-27 11:29:49,159.2,15.77,48.65,2.26,0.9,41.36,LL Fault
2026-05-05 03:47:14,112.22,32.51,48.42,2.27,0.62,74.05,LLL Fault
2026-01-30 15:24:54,229.17,5.97,50.09,1.35,0.99,28.04,Normal
2026-06-16 04:53:26,230.07,5.23,49.92,1.2,1.0,31.25,Normal
2026-04-02 08:16:17,166.9,32.76,47.64,3.66,0.67,47.98,LLG Fault
2026-05-13 04:45:28,229.14,6.03,49.97,1.37,0.99,26.97,Normal
2026-01-18 22:57:51,186.18,22.36,49.23,3.36,0.81,44.73,LL Fault
2026-04-22 15:12:21,213.99,13.15,49.27,2.35,0.84,42.18,LG Fault
2026-04-18 04:31:35,146.15,29.47,48.91,2.92,0.68,49.5,LLG Fault
2026-03-16 06:01:31,230.13,5.6,49.95,1.25,0.97,32.65,Normal
2026-02-03 05:01:18,203.08,17.3,49.13,3.05,0.87,44.19,LG Fault
2026-05-30 02:39:50,230.1,7.35,49.98,1.64,0.97,29.05,Normal
2026-05-09 04:19:24,214.42,14.19,49.05,2.52,0.83,35.34,LG Fault
2026-01-11 16:26:41,184.35,17.81,49.45,2.73,0.83,44.14,LG Fault
2026-03-31 04:48:05,162.99,22.16,49.29,3.02,0.84,51.68,LL Fault
2026-01-27 08:23:11,105.64,34.26,48.11,2.68,0.74,57.38,LLG Fault
2026-05-22 21:11:33,197.44,16.73,49.2,3.06,0.93,42.49,LG Fault
2026-02-16 19:47:07,173.28,23.17,49.44,3.08,0.77,44.56,LL Fault
2026-05-11 23:46:43,219.82,18.39,49.17,3.38,0.84,36.27,LG Fault
2026-03-09 11:59:14,195.42,13.03,49.67,2.14,0.84,41.25,LG Fault
2026-04-16 16:06:16,100.33,27.96,47.71,1.89,0.67,51.42,LLG Fault
2026-02-01 17:57:11,123.22,23.61,47.56,1.8,0.62,60.25,LLG Fault
2026-02-15 16:48:38,127.9,43.36,47.15,3.1,0.56,55.63,LLL Fault
2026-01-07 13:22:34,131.77,24.99,47.96,2.37,0.72,56.18,LLG Fault
2026-01-17 02:58:40,151.64,33.52,48.42,3.38,0.66,59.54,LLG Fault
2026-04-01 16:38:03,126.22,36.3,47.7,2.91,0.64,72.41,LLL Fault
2026-02-20 10:55:04,191.7,16.83,49.33,2.94,0.91,37.57,LG Fault
2026-02-06 09:51:10,113.93,40.87,48.42,3.18,0.68,62.13,LLL Fault
2026-05-16 11:45:23,113.03,33.24,47.17,2.12,0.56,72.26,LLL Fault
2026-02-08 05:49:50,228.96,6.54,50.02,1.49,1.0,28.73,Normal
2026-02-17 08:27:22,228.3,6.32,50.08,1.41,0.97,32.76,Normal
2026-05-23 15:53:19,181.71,13.87,49.72,2.1,0.83,36.59,LG Fault
2026-01-31 11:19:26,231.94,6.11,50.03,1.38,0.97,31.0,Normal
2026-05-24 04:27:59,189.24,12.51,49.03,2.1,0.89,36.04,LG Fault
2026-05-27 21:13:03,128.25,37.13,47.67,3.06,0.64,73.75,LLL Fault
2026-05-29 19:09:34,209.24,18.69,49.43,3.14,0.8,36.16,LG Fault
2026-03-15 07:23:50,229.79,7.14,50.07,1.63,0.99,30.82,Normal
2026-05-02 13:44:48,216.56,17.1,49.72,3.3,0.89,37.4,LG Fault
2026-02-24 21:39:05,94.1,35.33,47.95,2.01,0.61,64.14,LLL Fault
2026-01-28 02:04:31,229.26,6.49,50.03,1.45,0.98,30.22,Normal
2026-05-30 23:32:27,215.06,11.71,49.68,2.37,0.94,44.19,LG Fault
2026-06-28 06:29:40,228.46,5.8,49.94,1.3,0.98,26.34,Normal
2026-05-09 10:25:44,142.97,36.59,48.05,2.97,0.57,63.11,LLL Fault
2026-03-07 02:39:37,228.87,7.02,50.1,1.57,0.98,34.84,Normal
2026-03-02 19:48:14,107.69,22.53,48.34,1.89,0.78,48.35,LLG Fault
2026-01-23 13:15:43,181.02,14.11,49.58,2.39,0.93,35.4,LG Fault
2026-03-27 20:36:13,180.46,22.38,49.19,3.36,0.83,44.85,LL Fault
2026-05-07 08:32:25,155.32,17.29,48.98,2.24,0.83,48.04,LL Fault
2026-05-29 02:58:55,196.39,21.01,49.49,3.07,0.74,54.45,LL Fault
2026-03-16 17:38:36,171.48,31.97,47.51,3.75,0.68,53.08,LLG Fault
2026-02-21 03:03:35,129.06,35.53,48.26,2.66,0.58,62.61,LLL Fault
2026-01-06 08:20:59,136.24,29.19,48.02,2.78,0.7,51.25,LLG Fault
2026-05-02 21:11:29,205.08,13.63,49.13,2.55,0.91,42.05,LG Fault
2026-07-06 04:36:04,163.57,32.71,48.62,3.61,0.67,62.07,LLG Fault
2026-01-10 09:24:55,204.0,14.12,49.53,2.49,0.86,43.09,LG Fault
2026-01-09 04:43:54,230.35,7.76,49.96,1.74,0.97,30.32,Normal
2026-07-03 06:40:49,212.18,16.6,49.45,3.25,0.92,36.45,LG Fault
2026-04-13 06:07:39,187.17,12.85,49.34,2.04,0.85,37.78,LG Fault
2026-04-01 07:18:37,165.18,20.82,49.42,2.44,0.71,50.02,LL Fault
2026-07-01 05:18:05,229.57,5.8,49.98,1.31,0.99,27.91,Normal
2026-02-25 23:27:07,174.26,27.09,48.51,3.1,0.66,55.66,LLG Fault
2026-03-23 06:31:59,146.72,26.99,47.82,3.04,0.77,48.11,LLG Fault
2026-01-22 11:30:03,177.52,22.08,48.84,2.98,0.76,47.33,LL Fault
2026-04-06 09:37:29,231.63,5.37,50.01,1.23,0.99,29.13,Normal
2026-02-25 05:11:17,187.64,19.98,48.96,3.02,0.81,45.46,LL Fault
2026-06-15 09:33:07,128.24,29.34,47.81,2.58,0.69,62.48,LLG Fault
2026-06-30 04:19:34,100.68,42.96,47.8,2.64,0.61,74.01,LLL Fault
2026-01-29 06:59:48,190.87,17.85,49.27,2.89,0.85,43.87,LL Fault
2026-07-09 01:20:15,216.92,15.37,49.07,3.13,0.94,44.86,LG Fault
2026-02-19 14:54:21,231.69,5.78,49.97,1.34,1.0,25.66,Normal
2026-03-21 10:25:40,204.44,18.68,49.72,3.56,0.93,40.55,LG Fault
2026-02-11 10:45:10,91.47,44.06,47.91,2.41,0.6,68.26,LLL Fault
2026-02-28 18:04:24,90.49,33.54,47.27,1.56,0.51,66.71,LLL Fault
2026-06-29 08:30:15,165.25,19.25,49.06,2.52,0.79,40.78,LL Fault
2026-02-14 04:12:50,142.4,31.35,47.82,2.24,0.5,60.84,LLL Fault
2026-06-03 21:22:27,231.65,6.89,49.96,1.56,0.98,32.46,Normal
2026-02-03 21:39:29,229.51,6.54,49.9,1.49,0.99,34.69,Normal
2026-03-13 16:39:31,107.41,33.78,47.74,2.6,0.72,53.93,LLG Fault
2026-03-07 18:44:16,199.91,19.7,49.23,2.85,0.72,49.99,LL Fault
2026-01-15 04:40:01,216.99,16.83,49.67,3.44,0.94,37.49,LG Fault
2026-03-21 16:29:41,171.72,18.18,49.07,2.77,0.89,44.16,LL Fault
2026-06-28 08:12:14,121.03,32.83,47.2,2.38,0.6,67.71,LLL Fault
2026-03-17 19:02:09,152.54,22.83,48.86,3.04,0.87,52.41,LL Fault
2026-07-08 04:20:56,230.42,6.09,50.09,1.36,0.97,33.15,Normal
2026-06-23 14:54:58,229.15,5.82,49.98,1.3,0.97,32.05,Normal
2026-06-26 12:29:43,191.45,12.14,49.75,1.99,0.86,38.16,LG Fault
2026-04-16 04:34:15,202.95,18.49,49.68,3.09,0.82,35.41,LG Fault
2026-04-08 01:37:28,117.75,25.66,47.81,2.07,0.69,59.07,LLG Fault
2026-03-19 13:11:05,231.02,5.2,50.1,1.18,0.98,28.3,Normal
2026-03-01 09:30:13,230.09,7.43,50.01,1.66,0.97,27.24,Normal
2026-05-16 23:13:04,106.46,43.85,48.38,2.72,0.58,69.58,LLL Fault
2026-03-25 07:29:17,209.15,16.73,49.08,3.2,0.92,42.64,LG Fault
2026-01-15 13:46:49,161.18,25.47,48.94,2.81,0.68,56.69,LLG Fault
2026-01-20 00:51:09,121.15,22.71,48.37,2.0,0.73,60.78,LLG Fault
2026-05-18 21:13:20,204.28,12.95,49.5,2.28,0.86,39.75,LG Fault
2026-04-13 19:23:38,106.95,33.79,47.54,2.31,0.64,58.94,LLL Fault
2026-02-23 07:32:31,194.78,16.52,49.25,2.73,0.85,41.68,LG Fault
2026-03-18 20:40:45,228.02,5.14,50.08,1.16,0.99,32.22,Normal
2026-02-12 02:30:34,135.72,34.2,47.51,3.51,0.76,57.0,LLG Fault
2026-03-16 12:24:52,127.3,22.48,48.55,2.26,0.79,45.2,LLG Fault
2026-07-10 17:59:00,133.37,34.72,47.18,2.4,0.52,71.29,LLL Fault
2026-02-19 09:26:20,168.68,18.31,48.91,2.61,0.85,48.75,LL Fault
2026-01-02 17:19:35,113.94,35.92,48.42,2.5,0.61,74.64,LLL Fault
2026-05-09 06:33:13,185.11,19.1,49.77,2.98,0.84,35.72,LG Fault
2026-04-03 06:44:04,209.33,19.47,49.27,3.69,0.91,39.2,LG Fault
2026-04-18 11:02:07,229.19,7.39,50.04,1.66,0.98,28.67,Normal
2026-03-13 03:27:28,106.91,32.7,48.43,2.3,0.66,51.02,LLG Fault
2026-07-02 20:45:39,85.35,44.64,47.78,2.05,0.54,55.23,LLL Fault
2026-07-07 02:55:21,115.55,43.47,47.09,3.1,0.62,69.38,LLL Fault
2026-05-28 21:31:46,108.2,40.38,47.61,3.04,0.7,64.81,LLL Fault
2026-02-10 22:33:12,116.66,34.51,47.97,2.74,0.68,64.64,LLL Fault
2026-01-18 16:44:03,194.8,15.31,49.42,2.4,0.81,37.25,LG Fault
2026-01-16 22:09:49,229.53,5.16,49.95,1.17,0.99,29.4,Normal
2026-04-10 22:39:24,229.64,5.25,50.02,1.18,0.98,32.63,Normal
2026-06-15 09:26:41,110.8,23.51,48.78,1.82,0.7,45.04,LLG Fault
2026-03-01 05:13:57,229.02,7.86,50.03,1.78,0.99,32.78,Normal
2026-01-21 23:41:07,121.31,33.51,48.28,2.52,0.62,59.54,LLG Fault
2026-04-26 06:02:55,150.95,19.32,48.96,2.33,0.8,50.64,LL Fault
2026-07-02 14:22:15,112.78,39.05,47.73,2.6,0.59,73.35,LLL Fault
2026-04-24 09:26:27,170.31,19.66,48.83,2.46,0.74,41.74,LL Fault
2026-04-05 21:51:34,200.24,14.26,49.56,2.58,0.9,36.91,LG Fault
2026-06-29 07:01:57,183.04,16.22,49.23,2.47,0.83,51.35,LL Fault
2026-03-30 01:02:40,194.78,18.88,49.1,3.11,0.85,45.78,LL Fault
2026-05-06 03:46:05,121.36,34.53,47.97,2.62,0.63,70.39,LLL Fault
2026-04-07 04:47:46,152.53,17.23,48.7,2.19,0.83,53.53,LL Fault
2026-04-19 14:15:49,80.58,30.84,47.25,1.42,0.57,62.31,LLL Fault
2026-01-16 22:13:45,101.5,26.14,48.55,1.89,0.71,51.09,LLG Fault
2026-03-16 16:25:23,155.4,24.92,48.95,3.09,0.8,52.49,LL Fault
2026-03-05 22:01:29,189.43,16.23,48.55,2.68,0.87,48.26,LL Fault
2026-04-03 13:52:22,177.55,15.09,48.87,2.24,0.84,48.4,LL Fault
2026-06-03 23:45:33,160.24,29.76,48.75,2.96,0.62,50.65,LLG Fault
2026-04-17 20:54:45,118.74,34.16,47.99,2.56,0.63,70.52,LLL Fault
2026-05-22 16:32:01,201.86,13.1,49.24,2.42,0.91,44.47,LG Fault
2026-06-18 22:58:09,186.29,16.81,49.41,2.91,0.93,35.06,LG Fault
2026-02-10 04:51:01,229.46,5.05,50.01,1.13,0.98,27.79,Normal
2026-03-12 02:09:38,98.76,38.08,48.16,2.01,0.54,70.17,LLL Fault
2026-07-10 09:09:52,150.41,20.74,48.76,2.35,0.75,56.87,LLG Fault
2026-04-02 17:38:39,101.76,35.08,47.37,2.06,0.58,73.8,LLL Fault
2026-01-07 02:46:18,162.62,22.5,48.99,2.91,0.79,46.96,LL Fault
2026-04-10 03:16:39,170.14,21.28,48.73,2.85,0.79,45.37,LL Fault
2026-03-07 05:13:14,230.78,7.54,50.09,1.73,1.0,26.48,Normal
2026-05-03 05:13:46,150.45,19.83,49.39,2.33,0.78,44.21,LL Fault
2026-01-08 23:16:17,219.04,11.89,49.19,2.17,0.83,35.68,LG Fault
2026-01-07 05:44:51,111.51,34.85,48.41,2.39,0.61,66.54,LLL Fault
2026-03-13 18:08:22,91.94,43.91,47.12,2.77,0.69,71.46,LLL Fault
2026-04-01 11:51:00,170.82,20.98,48.71,3.14,0.88,40.32,LL Fault
2026-04-22 15:58:44,217.88,18.36,49.09,3.47,0.87,40.05,LG Fault
2026-04-18 07:05:16,123.31,41.54,47.4,3.19,0.62,57.52,LLL Fault
2026-04-11 23:16:49,231.55,5.12,50.07,1.18,1.0,30.25,Normal
2026-06-19 10:45:01,105.01,39.95,48.29,2.39,0.57,74.95,LLL Fault
2026-04-22 21:45:42,169.83,17.64,49.16,2.23,0.75,45.69,LL Fault
2026-02-28 00:24:45,217.65,15.33,49.16,3.05,0.91,39.59,LG Fault
2026-05-04 14:15:49,131.76,32.31,48.81,2.73,0.64,52.22,LLG Fault
2026-04-19 05:17:46,144.78,42.45,47.2,3.95,0.64,71.88,LLL Fault
2026-01-18 23:48:59,101.09,35.05,48.4,2.34,0.66,71.03,LLL Fault
2026-01-11 08:04:48,230.25,5.36,49.91,1.21,0.98,28.72,Normal
2026-05-28 09:55:20,104.62,35.39,48.45,2.25,0.61,68.31,LLL Fault
2026-03-31 10:20:39,230.92,7.66,50.02,1.76,0.99,32.77,Normal
2026-04-09 02:12:45,228.81,5.9,50.08,1.33,0.99,33.06,Normal
2026-03-17 00:16:58,170.39,18.04,48.94,2.55,0.83,47.41,LL Fault
2026-04-17 22:01:12,103.95,26.67,48.54,2.08,0.75,50.62,LLG Fault
2026-03-26 09:50:32,139.05,22.66,48.89,1.95,0.62,64.34,LLG Fault
2026-03-30 13:42:36,194.85,14.06,49.56,2.22,0.81,42.02,LG Fault
2026-02-22 04:28:56,231.66,5.31,49.95,1.2,0.97,27.56,Normal
2026-03-22 16:52:33,188.5,20.22,49.05,2.85,0.75,45.25,LL Fault
2026-02-16 08:57:52,231.24,7.13,49.92,1.64,0.99,28.85,Normal
2026-02-13 21:19:21,192.27,16.02,48.79,2.27,0.74,46.72,LL Fault
2026-06-18 22:47:41,128.4,41.97,47.97,2.98,0.55,57.63,LLL Fault
2026-02-03 01:00:19,156.3,34.59,48.98,3.69,0.68,63.37,LLG Fault
2026-03-10 00:50:28,230.46,5.63,49.99,1.28,0.99,33.27,Normal
2026-02-19 11:26:48,112.99,21.45,47.54,1.91,0.79,59.47,LLG Fault
